"seqnames","start","end","width","strand","probe","gene_feature.ranges.start","gene_feature.ranges.end","gene_feature.ranges.width","gene_feature.strand","ensembl_gene_id","gene_name","start_position","end_position","feature_type"
"201","chrX",12792212,12792213,2,"*","cg00725912",12791355,12824222,32868,"+","ENSG00000101911","PRPS2",12791479,12792213,"Island"
"202","chr2",70900446,70900447,2,"*","cg00731411",70900576,70965373,64798,"+","ENSG00000116035","VAX2",70899591,70902079,"Island"
"203","chr6",100456500,100456501,2,"*","cg00736459",100385009,100464921,79913,"-","ENSG00000112246","SIM1",100455616,100455837,"S_Shore"
"204","chr14",67541952,67541953,2,"*","cg00740870",67533290,67589612,56323,"+","ENSG00000054690","PLEKHH1",67532852,67533723,"."
"205","chr14",93431043,93431044,2,"*","cg00741624",93333219,93707876,374658,"+","ENSG00000133958","UNC79",93430472,93431120,"Island"
"206","chr21",17511749,17511750,2,"*","cg00744433",17513043,17593579,80537,"+","ENSG00000154639","CXADR",17512489,17513793,"N_Shore"
"207","chr3",47850789,47850790,2,"*","cg00752277",47850690,48089272,238583,"-","ENSG00000047849","MAP4",47849640,47850054,"S_Shore"
"208","chr3",50340760,50340761,2,"*","cg00777121",50329782,50340980,11199,"-","ENSG00000068028","RASSF1",50340373,50341109,"Island"
"209","chr3",50340760,50340761,2,"*","cg00777121",50341106,50345697,4592,"+","ENSG00000235058","ZMYND10-AS1",50340373,50341109,"Island"
"210","chr10",1121054,1121055,2,"*","cg00779313",1049538,1132384,82847,"+","ENSG00000047056","WDR37",1102028,1102331,"."
"211","chr19",31350413,31350414,2,"*","cg00786658",31149979,31349436,199458,"-","ENSG00000121297","TSHZ3",31348730,31352143,"Island"
"212","chr19",31350413,31350414,2,"*","cg00786658",31348881,31417794,68914,"+","ENSG00000267662","AC025809.1",31348730,31352143,"Island"
"213","chr1",17420014,17420015,2,"*","cg00794400",17406760,17439677,32918,"-","ENSG00000179051","RCC2",17419705,17420051,"Island"
"214","chr20",59939751,59939752,2,"*","cg00800993",59933764,59948680,14917,"+","ENSG00000196227","FAM217B",59939017,59940581,"Island"
"215","chr20",59939751,59939752,2,"*","cg00800993",59936663,59940305,3643,"-","ENSG00000132825","PPP1R3D",59939017,59940581,"Island"
"216","chrX",46545429,46545430,2,"*","cg00805116",46497727,46545457,47731,"-","ENSG00000251192","ZNF674",46545200,46545730,"Island"
"217","chrX",46545429,46545430,2,"*","cg00805116",46545438,46548841,3404,"+","ENSG00000230844","ZNF674-AS1",46545200,46545730,"Island"
"218","chr16",68231684,68231685,2,"*","cg00806259",68229033,68238102,9070,"-","ENSG00000103067","ESRP2",68235108,68238240,"N_Shelf"
"219","chr14",91126118,91126119,2,"*","cg00806727",91060333,91225632,165300,"+","ENSG00000133943","DGLUCY",91059890,91061208,"."
"220","chr14",91126118,91126119,2,"*","cg00806727",91126425,91126553,129,"+","ENSG00000221102","SNORA11B",91059890,91061208,"."
"221","chr16",88745934,88745935,2,"*","cg00816037",88715338,88785220,69883,"-","ENSG00000103335","PIEZO1",88749451,88749687,"N_Shelf"
"222","chr13",113549588,113549589,2,"*","cg00822277",113491021,113554590,63570,"+","ENSG00000150403","TMCO3",113548282,113548547,"S_Shore"
"223","chr17",8295407,8295408,2,"*","cg00825497",8287763,8295400,7638,"-","ENSG00000125434","SLC25A35",8295123,8295852,"Island"
"224","chr7",128241216,128241217,2,"*","cg00840332",128241278,128257629,16352,"+","ENSG00000174697","LEP",128240698,128241322,"Island"
"225","chr3",136752320,136752321,2,"*","cg00841581",136336236,136752403,416168,"-","ENSG00000118007","STAG1",136751592,136753081,"Island"
"226","chr3",136752320,136752321,2,"*","cg00841581",136752630,136755780,3151,"+","ENSG00000261758","AC117382.2",136751592,136753081,"Island"
"227","chr14",105442614,105442615,2,"*","cg00848336",105398538,105450106,51569,"+","ENSG00000226174","TEX22",105445373,105445732,"N_Shelf"
"228","chr14",105442614,105442615,2,"*","cg00848336",105419820,105470729,50910,"+","ENSG00000182979","MTA1",105445373,105445732,"N_Shelf"
"229","chr12",99154659,99154660,2,"*","cg00852595",98726457,99984654,1258198,"-","ENSG00000185046","ANKS1B",98894445,98895596,"."
"230","chr11",69640509,69640510,2,"*","cg00858899",69641156,69654474,13319,"+","ENSG00000110092","CCND1",69636369,69643828,"Island"
"231","chr2",8679154,8679155,2,"*","cg00879141",8666636,8681864,15229,"-","ENSG00000235092","ID2-AS1",8678742,8679456,"Island"
"232","chr2",8679154,8679155,2,"*","cg00879141",8678845,8684461,5617,"+","ENSG00000115738","ID2",8678742,8679456,"Island"
"233","chr1",153140786,153140787,2,"*","cg00891995",153140491,153140709,219,"-","ENSG00000229035","SPRR2C",153260997,153261837,"."
"234","chr13",46793762,46793763,2,"*","cg00897799",46771256,46797420,26165,"-","ENSG00000139684","ESD",46796629,46797349,"N_Shelf"
"235","chr1",207959145,207959146,2,"*","cg00901051",207959292,207969329,10038,"+","ENSG00000284237","LINC02767",207958983,207959772,"Island"
"236","chr17",79741539,79741540,2,"*","cg00907505",79730943,79742219,11277,"+","ENSG00000182156","ENPP7",79741772,79742262,"N_Shore"
"237","chr12",95200790,95200791,2,"*","cg00912772",95076749,95217482,140734,"-","ENSG00000180263","FGD6",95217059,95218221,"."
"238","chr17",79992463,79992464,2,"*","cg00914963",79932343,80035872,103530,"-","ENSG00000167291","TBC1D16",79992007,79992497,"Island"
"239","chr17",79992463,79992464,2,"*","cg00914963",79991944,79992841,898,"-","ENSG00000262172","AC116025.2",79992007,79992497,"Island"
"240","chr2",3500626,3500627,2,"*","cg00924278",3497366,3519531,22166,"-","ENSG00000182551","ADI1",3500512,3500857,"Island"
"241","chr14",67359633,67359634,2,"*","cg00924576",67294371,67360265,65895,"-","ENSG00000100554","ATP6V1D",67359423,67360809,"Island"
"242","chr14",67359633,67359634,2,"*","cg00924576",67360151,67386516,26366,"+","ENSG00000134001","EIF2S1",67359423,67360809,"Island"
"243","chr8",143790513,143790514,2,"*","cg00927435",143734140,143790644,56505,"+","ENSG00000203499","IQANK1",143790632,143790870,"N_Shore"
"244","chr21",45073374,45073375,2,"*","cg00927699",45070952,45074165,3214,"-","ENSG00000235374","SSR4P1",45073015,45073255,"S_Shore"
"245","chr21",45073374,45073375,2,"*","cg00927699",45073853,45226560,152708,"+","ENSG00000197381","ADARB1",45073015,45073255,"S_Shore"
"246","chr19",3585408,3585409,2,"*","cg00942551",3585478,3593541,8064,"+","ENSG00000179855","GIPC3",3585360,3585949,"Island"
"247","chr17",30970739,30970740,2,"*","cg00948524",30970984,30999911,28928,"+","ENSG00000181481","RNF135",30970923,30971588,"N_Shore"
"248","chr17",30970739,30970740,2,"*","cg00948524",30971652,30973312,1661,"+","ENSG00000264456","AC138207.4",30970923,30971588,"N_Shore"
"249","chr7",44986021,44986022,2,"*","cg00953154",44983023,44986961,3939,"-","ENSG00000232956","SNHG15",44986360,44987027,"N_Shore"
"250","chr7",44986021,44986022,2,"*","cg00953154",44985378,44985510,133,"-","ENSG00000277184","SNORA9",44986360,44987027,"N_Shore"
"251","chr11",69654107,69654108,2,"*","cg00953256",69641156,69654474,13319,"+","ENSG00000110092","CCND1",69654043,69654384,"Island"
"252","chr11",69654107,69654108,2,"*","cg00953256",69653076,69675416,22341,"-","ENSG00000149716","LTO1",69654043,69654384,"Island"
"253","chr6",125154217,125154218,2,"*","cg00955096",125119049,125264407,145359,"+","ENSG00000111907","TPD52L1",125153659,125154598,"Island"
"254","chr16",53715,53716,2,"*","cg00958578",46407,53608,7202,"-","ENSG00000161980","POLR3K",53425,53996,"Island"
"255","chr16",53715,53716,2,"*","cg00958578",53828,57669,3842,"+","ENSG00000161981","SNRNP25",53425,53996,"Island"
"256","chr1",233112963,233112964,2,"*","cg00980058",232983435,233295725,312291,"-","ENSG00000135749","PCNX2",232986182,232986390,"."
"257","chr3",129650881,129650882,2,"*","cg00986598",129647792,129893606,245815,"-","ENSG00000172765","TMCC1",129626825,129627678,"."
"258","chr8",23225313,23225314,2,"*","cg00994643",23190452,23225102,34651,"-","ENSG00000104689","TNFRSF10A",23224444,23225462,"Island"
"259","chr8",23225313,23225314,2,"*","cg00994643",23224471,23230926,6456,"+","ENSG00000246582","AC100861.1",23224444,23225462,"Island"
"260","chr8",23225313,23225314,2,"*","cg00994643",23225233,23230915,5683,"-","ENSG00000250714","AC100861.2",23224444,23225462,"Island"
"261","chr5",36986035,36986036,2,"*","cg01008726",36876769,37066413,189645,"+","ENSG00000164190","NIPBL",36875826,36877558,"."
"262","chr14",60514838,60514839,2,"*","cg01012089",60396469,60515543,119075,"-","ENSG00000179008","C14orf39",60514806,60515918,"Island"
"263","chr14",60514838,60514839,2,"*","cg01012089",60515119,60554916,39798,"+","ENSG00000258670","AL049874.3",60514806,60515918,"Island"
"264","chr1",2514335,2514336,2,"*","cg01012666",2508537,2526597,18061,"-","ENSG00000157881","PANK4",2513917,2514209,"S_Shore"
"265","chr8",124727543,124727544,2,"*","cg01013890",124550784,124728473,177690,"-","ENSG00000170873","MTSS1",124727445,124729025,"Island"
"266","chr19",50333304,50333305,2,"*","cg01017355",50311937,50333515,21579,"-","ENSG00000131398","KCNC3",50333134,50334190,"Island"
"267","chr19",50333304,50333305,2,"*","cg01017355",50329653,50383388,53736,"+","ENSG00000131408","NR1H2",50333134,50334190,"Island"
"268","chr14",37870959,37870960,2,"*","cg01021196",37595847,38041442,445596,"+","ENSG00000139865","TTC6",37622235,37622971,"."
"269","chr15",29571760,29571761,2,"*","cg01026270",29120254,29570723,450470,"-","ENSG00000104059","FAM189A1",29569832,29571445,"S_Shore"
"270","chr9",126610070,126610071,2,"*","cg01027151",126589594,126613700,24107,"-","ENSG00000224842","AL161908.1",126610459,126615827,"N_Shore"
"271","chr22",42338606,42338607,2,"*","cg01027976",42160013,42343616,183604,"-","ENSG00000100207","TCF20",42338452,42338711,"Island"
"272","chr10",60729092,60729093,2,"*","cg01033191",60026298,60733490,707193,"-","ENSG00000151150","ANK3",60733028,60733618,"N_Shelf"
"273","chr20",32858876,32858877,2,"*","cg01047613",32858923,32961609,102687,"+","ENSG00000215529","EFCAB8",32819726,32820318,"."
"274","chr15",47184285,47184286,2,"*","cg01053260",47184101,47774228,590128,"+","ENSG00000137872","SEMA6D",47184173,47185302,"Island"
"275","chrX",54995193,54995194,2,"*","cg01058932",54932961,54998534,65574,"-","ENSG00000158571","PFKFB1",54999927,55000552,"."
"276","chr1",212105144,212105145,2,"*","cg01081168",212035553,212107400,71848,"+","ENSG00000143476","DTL",212035496,212036022,"."
"277","chr16",65071678,65071679,2,"*","cg01084990",64943753,65126112,182360,"-","ENSG00000140937","CDH11",65120754,65123761,"."
"278","chr1",244051291,244051292,2,"*","cg01105418",244048939,244057476,8538,"+","ENSG00000179456","ZBTB18",244050096,244050317,"S_Shore"
"279","chr2",120221825,120221826,2,"*","cg01109047",120217479,120223400,5922,"-","ENSG00000226479","TMEM185B",120222757,120223875,"N_Shore"
"280","chr3",52445089,52445090,2,"*","cg01113435",52433035,52445103,12069,"-","ENSG00000010319","SEMA3G",52444509,52444768,"S_Shore"
"281","chrX",120618121,120618122,2,"*","cg01115636",120594010,120621159,27150,"+","ENSG00000232119","MCTS1",120629883,120630375,"."
"282","chr16",955903,955904,2,"*","cg01115732",853634,981318,127685,"-","ENSG00000103227","LMF1",955903,956281,"Island"
"283","chr5",62305702,62305703,2,"*","cg01131866",62306162,62391025,84864,"+","ENSG00000068796","KIF2A",62305791,62307103,"N_Shore"
"284","chr5",62305702,62305703,2,"*","cg01131866",62306206,62537249,231044,"+","ENSG00000288643","AC114982.3",62305791,62307103,"N_Shore"
"285","chr14",59630529,59630530,2,"*","cg01141940",59595976,59870776,274801,"-","ENSG00000139970","RTN1",59630491,59630835,"Island"
"286","chr1",32205356,32205357,2,"*","cg01154193",32200595,32205387,4793,"+","ENSG00000160050","CCDC28B",32204969,32206284,"Island"
"287","chr1",32205356,32205357,2,"*","cg01154193",32205671,32208682,3012,"+","ENSG00000160051","IQCC",32204969,32206284,"Island"
"288","chr1",32205356,32205357,2,"*","cg01154193",32204769,32206814,2046,"-","ENSG00000224066","AL049795.1",32204969,32206284,"Island"
"289","chr2",112182832,112182833,2,"*","cg01154505",112138385,112188218,49834,"+","ENSG00000144152","FBLN7",112181711,112181986,"S_Shore"
"290","chr2",63048043,63048044,2,"*","cg01156077",62957326,63048640,91315,"-","ENSG00000231609","AC007098.1",63047341,63052295,"Island"
"291","chr1",248681908,248681909,2,"*","cg01165362",248681249,248748349,67101,"-","ENSG00000286015","CR589904.2",248691730,248692169,"."
"292","chr1",248681908,248681909,2,"*","cg01165362",248681322,248682328,1007,"-","ENSG00000189181","OR14I1",248691730,248692169,"."
"293","chr4",152532875,152532876,2,"*","cg01181485",152320544,152536092,215549,"-","ENSG00000109670","FBXW7",152534957,152536691,"N_Shelf"
"294","chr7",100600863,100600864,2,"*","cg01197156",100583982,100601117,17136,"+","ENSG00000106336","FBXO24",100603992,100604210,"N_Shelf"
"295","chr7",100600863,100600864,2,"*","cg01197156",100589402,100604206,14805,"-","ENSG00000224729","PCOLCE-AS1",100603992,100604210,"N_Shelf"
"296","chr7",100600863,100600864,2,"*","cg01197156",100602363,100608175,5813,"+","ENSG00000106333","PCOLCE",100603992,100604210,"N_Shelf"
"297","chr6",134622615,134622616,2,"*","cg01200344",134520163,134689399,169237,"-","ENSG00000232310","AL078590.2",134317660,134317883,"."
"298","chr7",122310375,122310376,2,"*","cg01201519",122301303,122310691,9389,"-","ENSG00000128610","FEZF1",122310196,122310873,"Island"
"299","chr5",142807752,142807753,2,"*","cg01204911",142770377,143229011,458635,"+","ENSG00000145819","ARHGAP26",142770035,142771267,"."
"300","chr14",104736001,104736002,2,"*","cg01216100",104724229,104747325,23097,"+","ENSG00000185100","ADSS1",104723591,104724527,"."
"301","chr15",96353451,96353452,2,"*","cg01223086",96354237,96405235,50999,"+","ENSG00000259275","AC087477.2",96353700,96354072,"N_Shore"
"302","chr7",97005311,97005312,2,"*","cg01229860",96955141,97014088,58948,"-","ENSG00000231764","DLX6-AS1",97005311,97005603,"Island"
"303","chr7",97005311,97005312,2,"*","cg01229860",97005553,97011040,5488,"+","ENSG00000006377","DLX6",97005311,97005603,"Island"
"304","chr5",55231362,55231363,2,"*","cg01230355",55231152,55233608,2457,"-","ENSG00000152669","CCNO",55231492,55231932,"N_Shore"
"305","chr5",96662163,96662164,2,"*","cg01249180",96525267,96779595,254329,"+","ENSG00000153113","CAST",96662014,96663413,"Island"
"306","chr21",14383128,14383129,2,"*","cg01256522",14371115,14383484,12370,"-","ENSG00000155304","HSPA13",14383051,14383765,"Island"
"307","chr1",3423560,3423561,2,"*","cg01261194",3069168,3438621,369454,"+","ENSG00000142611","PRDM16",3425449,3425762,"N_Shore"
"308","chr20",45297911,45297912,2,"*","cg01268752",45293445,45308529,15085,"-","ENSG00000124159","MATN4",45297955,45298531,"N_Shore"
"309","chr22",30666299,30666300,2,"*","cg01274916",30635781,30669016,33236,"+","ENSG00000100036","SLC35E4",30667476,30668397,"N_Shore"
"310","chr22",30666299,30666300,2,"*","cg01274916",30652051,30667890,15840,"-","ENSG00000167065","DUSP18",30667476,30668397,"N_Shore"
"311","chr22",30666299,30666300,2,"*","cg01274916",30664961,30674134,9174,"+","ENSG00000288153","AC003072.2",30667476,30668397,"N_Shore"
"312","chr12",96220133,96220134,2,"*","cg01291854",96194375,96269824,75450,"+","ENSG00000111145","ELK3",96194062,96195367,"."
"313","chr2",98822077,98822078,2,"*","cg01310365",98793846,98936259,142414,"-","ENSG00000196872","CRACDL",98821835,98823421,"Island"
"314","chr17",41013155,41013156,2,"*","cg01311170",41008521,41019324,10804,"-","ENSG00000212901","KRTAP3-1",40863136,40863849,"."
"315","chr7",121330467,121330468,2,"*","cg01311674",121325367,121341104,15738,"+","ENSG00000002745","WNT16",121329534,121330689,"Island"
"316","chr2",205686488,205686489,2,"*","cg01323148",205681990,205798133,116144,"+","ENSG00000118257","NRP2",205684876,205686592,"Island"
"317","chr9",135500944,135500945,2,"*","cg01326531",135495181,135501734,6554,"-","ENSG00000160345","C9orf116",135499549,135501425,"Island"
"318","chr9",135500944,135500945,2,"*","cg01326531",135499984,135504673,4690,"+","ENSG00000122140","MRPS2",135499549,135501425,"Island"
"319","chr17",30970373,30970374,2,"*","cg01347228",30970984,30999911,28928,"+","ENSG00000181481","RNF135",30970923,30971588,"N_Shore"
"320","chr17",30970373,30970374,2,"*","cg01347228",30971652,30973312,1661,"+","ENSG00000264456","AC138207.4",30970923,30971588,"N_Shore"
"321","chr13",45705401,45705402,2,"*","cg01351327",45702320,45714559,12240,"+","ENSG00000174015","CBY2",45713148,45714079,"."
"322","chr12",45729786,45729787,2,"*","cg01353809",45729706,45908040,178335,"+","ENSG00000189079","ARID2",45728689,45730672,"Island"
"323","chr16",1564806,1564807,2,"*","cg01356115",1510427,1612072,101646,"-","ENSG00000187535","IFT140",1554964,1555344,"."
"324","chr20",60408618,60408619,2,"*","cg01360605",60087826,60653784,565959,"+","ENSG00000228340","MIR646HG",60087403,60087905,"."
"325","chr3",185553524,185553525,2,"*","cg01390445",185506262,185552588,46327,"-","ENSG00000163898","LIPH",185586035,185586709,"."
"326","chr2",177543660,177543661,2,"*","cg01395754",177392757,177559299,166543,"+","ENSG00000018510","AGPS",177552568,177553233,"."
"327","chr16",50742113,50742114,2,"*","cg01408432",50727417,50742815,15399,"-","ENSG00000261644","AC007728.2",50741715,50742718,"Island"
"328","chr16",50742113,50742114,2,"*","cg01408432",50742050,50801935,59886,"+","ENSG00000083799","CYLD",50741715,50742718,"Island"
"329","chr16",50742113,50742114,2,"*","cg01408432",50742305,50742377,73,"+","ENSG00000264947","MIR3181",50741715,50742718,"Island"
"330","chr6",17817459,17817460,2,"*","cg01426125",17759183,17987635,228453,"-","ENSG00000137177","KIF13A",17706062,17707108,"."
"331","chr4",2468576,2468577,2,"*","cg01456938",2462220,2625320,163101,"+","ENSG00000063978","RNF4",2468493,2470001,"Island"
"332","chr12",54015537,54015538,2,"*","cg01473837",53985845,54034888,49044,"+","ENSG00000273049","AC012531.3",54014643,54014929,"S_Shore"
"333","chr12",54015537,54015538,2,"*","cg01473837",53990624,54030823,40200,"+","ENSG00000197757","HOXC6",54014643,54014929,"S_Shore"
"334","chr12",54015537,54015538,2,"*","cg01473837",54016931,54056030,39100,"+","ENSG00000198353","HOXC4",54014643,54014929,"S_Shore"
"335","chr6",56869045,56869046,2,"*","cg01502353",56457987,56954649,496663,"-","ENSG00000151914","DST",56843262,56844368,"."
"336","chr1",3063816,3063817,2,"*","cg01514538",3059615,3068437,8823,"-","ENSG00000177133","PRDM16-DT",3062712,3064194,"Island"
"337","chr12",48957925,48957926,2,"*","cg01518465",48903503,48957365,53863,"-","ENSG00000272822","AC073610.2",48957057,48957676,"S_Shore"
"338","chr12",48957925,48957926,2,"*","cg01518465",48935723,48957487,21765,"-","ENSG00000134287","ARF3",48957057,48957676,"S_Shore"
"339","chr19",39499162,39499163,2,"*","cg01519877",39498895,39508481,9587,"+","ENSG00000090932","DLL3",39498758,39499500,"Island"
